Date,Open,High,Low,Close,Adj Close,Volume
1993-03-01,35.275867,40.476795,33.768349,39.949165,27.510296,48698663
1993-04-01,40.099915,45.150093,37.763268,44.019455,30.367102,44503185
1993-05-01,44.019455,50.275646,43.642578,48.843506,33.695004,33395010
1993-06-01,49.446514,53.441429,48.617378,52.687672,36.346893,34826176
1993-07-01,52.989174,55.099697,49.748016,54.647442,37.748032,37427306
1993-08-01,54.345940,59.772995,54.345940,57.813225,39.934803,35918367
1993-09-01,57.813225,63.391033,53.441429,60.903629,42.069508,41796417
1993-10-01,60.828255,64.823174,57.662472,63.164906,43.683727,42178334
1993-11-01,63.240280,64.069412,55.778076,56.531837,39.096416,45875477
1993-12-01,57.436344,58.340855,51.104778,55.627327,38.470879,39837398
1994-01-01,55.476574,62.260395,52.160042,59.396114,41.125446,48045272
1994-02-01,59.245365,64.747795,57.436344,61.582012,42.638931,43756925
1994-03-01,61.808140,66.179939,57.963978,61.054382,42.273613,47096858
1994-04-01,59.622242,65.124672,50.803276,53.667557,37.207870,71879272
1994-05-01,53.366055,58.039352,51.858540,56.381084,39.089157,37595879
1994-06-01,56.531837,58.491608,53.366055,53.818310,37.312401,32656295
1994-07-01,54.270561,64.220169,52.310791,64.069412,44.488342,38973727
1994-08-01,64.220169,67.235199,62.411148,65.124672,45.221092,28273337
1994-09-01,63.918663,67.235199,62.109646,63.617161,44.174309,26024192
1994-10-01,64.220169,71.757744,59.094612,71.003983,49.368126,38796944
1994-11-01,70.551727,73.717514,66.330688,68.290459,47.481483,42673439
1994-12-01,68.290459,71.154739,64.672417,69.948723,48.634438,29197044
1995-01-01,69.797974,76.129539,67.385948,71.456238,49.774960,37731035
1995-02-01,71.757744,78.089310,66.330688,69.345718,48.304848,61909558
1995-03-01,69.496468,71.305489,63.918663,65.878433,45.889599,69815858
1995-04-01,66.330688,70.099480,62.109646,68.591965,47.864506,72723956
1995-05-01,69.194969,77.184799,66.933693,72.209999,50.389225,56793440
1995-06-01,72.360748,81.858101,71.305489,80.953590,56.490601,56096184
1995-07-01,81.104340,96.631752,80.501335,92.259956,64.486961,59996061
1995-08-01,92.410706,94.822731,82.762611,89.998680,62.906406,39316342
1995-09-01,90.300186,99.496033,89.395676,92.109207,64.381607,38714358
1995-10-01,92.109207,93.315216,72.963753,79.295319,55.495880,90094254
1995-11-01,79.295319,82.762611,71.456238,74.169769,51.908691,69771749
1995-12-01,73.265259,75.375778,67.536697,68.742714,48.110493,74288201
1996-01-01,69.647224,71.305489,53.969059,65.124672,45.652580,101971663
1996-02-01,65.124672,71.154739,64.973923,65.426178,45.863960,49039210
1996-03-01,65.426178,68.290459,61.808140,63.918663,44.807182,50721698
1996-04-01,63.918663,77.787804,61.054382,73.868263,51.878193,60547878
1996-05-01,73.717514,80.953590,72.059250,80.501335,56.536640,41920710
1996-06-01,80.199829,80.350586,72.963753,75.677284,53.148651,29799689
1996-07-01,77.034050,82.611855,60.903629,65.124672,45.822258,72948331
1996-08-01,64.672417,70.702484,63.315655,64.370918,45.291893,29855495
1996-09-01,63.918663,64.672417,56.381084,62.109646,43.700836,53784601
1996-10-01,62.109646,62.411148,54.722816,55.476574,39.126270,63700833
1996-11-01,55.476574,67.385948,53.215302,66.782944,47.100391,55931677
1996-12-01,66.179939,76.732544,62.109646,73.868263,52.097492,49932153
1997-01-01,74.169769,84.119370,71.305489,82.310356,58.177856,67838601
1997-02-01,81.104340,82.461105,66.330688,67.536697,47.735680,56314591
1997-03-01,67.687454,75.225029,65.124672,72.963753,51.571583,46003919
1997-04-01,72.209999,74.923531,66.179939,68.893463,48.795841,39867331
1997-05-01,69.345718,81.858101,68.742714,80.049080,56.697117,50670621
1997-06-01,79.898331,95.199615,77.184799,91.807701,65.025513,51089936
1997-07-01,91.958450,109.144135,90.827812,96.933258,68.776085,74400887
1997-08-01,96.707130,102.435684,88.340416,88.491165,62.786247,42142017
1997-09-01,89.169548,94.219727,79.596825,86.682152,61.502735,58926254
1997-10-01,86.832901,90.677063,67.536697,74.772774,53.149426,70809961
1997-11-01,75.903412,81.631973,73.868263,75.828033,53.899521,36592821
1997-12-01,76.129539,80.124458,65.275429,68.968842,49.023933,66612412
1998-01-01,69.571846,73.566765,64.823174,71.833122,51.162422,47920482
1998-02-01,72.813004,79.446075,67.084442,67.084442,47.780216,63244204
1998-03-01,67.687454,73.265259,62.712650,73.265259,52.182446,75431225
1998-04-01,72.511505,74.320518,63.994038,67.235199,47.996380,59158509
1998-05-01,66.933693,72.209999,63.089527,63.918663,45.628864,49591030
1998-06-01,63.391033,66.255310,58.566982,63.391033,45.252209,49115993
1998-07-01,63.391033,67.988953,59.697620,63.014153,45.091099,48808947
1998-08-01,63.014153,65.727684,51.557034,51.783161,37.054562,42565231
1998-09-01,51.858540,59.019238,47.109863,51.707787,37.000607,45331701
1998-10-01,50.426399,63.918663,46.280731,62.712650,45.005123,52780382
1998-11-01,62.411148,77.034050,61.883514,74.622025,53.551762,52736683
1998-12-01,73.792892,77.561676,66.632195,73.642136,52.848572,54581109
1999-01-01,75.903412,88.641922,75.451157,87.134399,62.661755,69925560
1999-02-01,87.209778,89.772552,76.355667,84.722382,60.927208,49320798
1999-03-01,83.968620,93.315216,78.843063,88.340416,63.529053,61543144
1999-04-01,89.546425,103.717072,87.586655,96.481003,69.502426,73421047
1999-05-01,96.179497,107.184364,91.883080,99.872910,71.945892,50166725
1999-06-01,99.571404,116.606331,94.973480,114.269684,82.316948,49565656
1999-07-01,114.345062,120.827377,104.772339,110.048637,79.391617,58693423
1999-08-01,110.953148,114.797318,103.792450,111.254654,80.261635,44192415
1999-09-01,111.254654,122.410271,98.893028,106.129097,76.563972,82840851
1999-10-01,106.581352,119.018356,102.511063,117.360092,84.769249,63343040
1999-11-01,119.319862,152.183701,119.093735,140.726578,101.646904,70218176
1999-12-01,137.786926,180.298874,137.786926,177.585342,128.270035,61087506
2000-01-01,182.409393,185.876678,142.309479,164.017700,118.578720,82273692
2000-02-01,166.128220,211.353683,160.625793,207.434143,149.967163,70131279
2000-03-01,206.831146,222.660065,168.690994,176.077820,127.297691,107190765
2000-04-01,172.459793,190.474594,125.726807,143.515488,103.827545,133605249
2000-05-01,147.133530,149.093292,103.717072,113.063675,81.796906,130989106
2000-06-01,116.983215,142.686356,104.470833,109.671761,79.343025,119537816
2000-07-01,108.088867,143.816986,106.958237,120.299744,87.131836,86315992
2000-08-01,124.596169,134.771896,120.299744,131.153854,94.993408,67951618
2000-09-01,132.284500,133.867386,98.591522,104.696960,75.830910,70276442
2000-10-01,105.375343,107.862740,72.360748,90.224808,65.429405,116667559
2000-11-01,87.737411,94.973480,70.551727,72.586876,52.638702,63894887
2000-12-01,72.360748,79.596825,57.210217,73.265259,53.130646,97635639
2001-01-01,73.943642,90.903191,71.682365,82.527435,59.962685,84064635
2001-02-01,80.863136,84.083191,54.270561,54.885628,39.878738,69111557
2001-03-01,54.379105,66.318626,50.399261,51.593216,37.486530,78254410
2001-04-01,52.099739,59.335815,37.989395,56.260483,40.986965,110563752
2001-05-01,55.211250,61.506638,50.869606,53.185150,38.746502,53447373
2001-06-01,52.678627,60.602127,46.310879,59.914700,43.649147,61804971
2001-07-01,59.697620,70.370827,51.557034,67.621124,49.404587,74157108
2001-08-01,68.742714,70.515549,59.118732,62.953854,45.994656,54449574
2001-09-01,62.411148,65.486481,48.771145,56.441383,41.236580,55658406
2001-10-01,55.717777,65.124672,51.557034,59.227276,43.387360,80891672
2001-11-01,60.204144,68.127647,57.888599,59.842339,43.837914,62051899
2001-12-01,59.154915,65.197037,53.185150,54.342922,39.809288,64242783
2002-01-01,54.596188,58.756927,46.238518,48.156078,35.361164,73555013
2002-02-01,48.047539,49.820377,37.989395,47.034489,34.537582,61177755
2002-03-01,48.228439,54.487644,47.034489,51.376133,37.725670,53046081
2002-04-01,50.869606,59.082554,47.577194,55.717777,41.027321,72250747
2002-05-01,56.151943,61.940804,52.027378,57.852421,42.599144,55808128
2002-06-01,56.947910,61.434277,48.662605,52.787167,38.869381,71801024
2002-07-01,53.366055,58.069504,37.953213,41.969234,30.989464,100165628
2002-08-01,41.969234,49.784195,37.084885,43.416451,32.058098,57305956
2002-09-01,41.788334,46.310879,35.492947,36.831623,27.195948,53954799
2002-10-01,37.301968,39.436607,26.411674,33.177402,24.577709,126023793
2002-11-01,32.526157,42.765202,30.210613,40.666740,30.125780,70645177
2002-12-01,43.054646,44.320957,30.608597,31.296024,23.183990,69034387
2003-01-01,32.272896,36.469818,28.691036,28.871939,21.477818,72266333
2003-02-01,29.269922,31.042763,27.786528,30.463877,22.662060,47299424
2003-03-01,30.753319,31.440746,28.256872,29.884991,22.231426,59856013
2003-04-01,29.884991,31.730188,27.424725,28.618677,21.396679,83358893
2003-05-01,28.654858,33.575390,28.473955,30.825680,23.046736,99166714
2003-06-01,31.621649,35.818569,30.174433,34.118095,25.508301,100358910
2003-07-01,33.466846,39.798412,31.404566,32.707058,24.567608,79430270
2003-08-01,32.779419,39.291885,32.743240,38.821541,29.160446,64919477
2003-09-01,39.255707,46.129978,37.953213,43.235546,32.475986,123500102
2003-10-01,43.307907,52.099739,42.801384,48.952045,36.907982,101499446
2003-11-01,49.132950,51.593216,45.225468,50.797249,38.299191,64050884
2003-12-01,51.159050,51.339951,44.827484,50.652527,38.190075,86869607
2004-01-01,51.557034,63.315655,51.339951,59.987061,45.372574,100793925
2004-02-01,60.167965,67.657303,57.635338,66.752792,50.489990,73482905
2004-03-01,66.644249,68.380913,56.441383,63.677460,48.163895,81910843
2004-04-01,64.943771,75.580803,58.539848,66.029182,50.060886,129466070
2004-05-01,66.861336,72.541649,65.052315,71.528603,54.230354,68610401
2004-06-01,70.985893,74.061226,62.411148,66.029182,50.060886,95898093
2004-07-01,66.499527,66.535713,53.510777,57.635338,43.784996,99875084
2004-08-01,57.237354,60.385044,50.037460,58.431305,44.389679,58412109
2004-09-01,57.599155,65.667381,54.089661,65.269394,49.584511,80192204
2004-10-01,65.848282,70.443192,59.552898,62.447327,47.554585,78740725
2004-11-01,62.447327,70.877357,59.118732,69.683403,53.064980,91890174
2004-12-01,70.009026,75.392624,65.488503,69.530998,52.948895,91934225
2005-01-01,69.773552,70.824600,61.243874,63.628948,48.573303,91095983
2005-02-01,63.669376,67.711876,61.041752,63.305550,48.326439,52681706
2005-03-01,63.224701,65.609772,59.384323,60.516224,46.197102,83708524
2005-04-01,61.122601,64.599152,58.535400,62.011951,47.462036,67366481
2005-05-01,62.011951,71.228851,61.607700,70.218224,53.742882,70969328
2005-06-01,69.935249,77.818123,69.733124,73.816048,56.496529,72997381
2005-07-01,74.018173,86.873322,72.967125,85.620148,65.676506,116169249
2005-08-01,85.296753,90.147751,82.467003,88.449898,67.847099,87283116
2005-09-01,87.964798,96.979576,87.641403,89.056274,68.312233,97239134
2005-10-01,89.783928,92.007301,78.626625,89.581802,68.835678,110912085
2005-11-01,89.339249,101.022072,88.247772,97.383827,74.830849,93206308
2005-12-01,97.990196,99.728477,89.783928,91.320076,70.171402,81556757
2006-01-01,92.532822,99.728477,89.460526,91.805176,70.666145,105908026
2006-02-01,91.077522,92.492401,82.547852,86.509499,66.589851,82702190
2006-03-01,86.469078,94.149826,81.739349,92.613678,71.288498,107417785
2006-04-01,93.664726,97.990196,85.943550,86.307373,66.561790,89430648
2006-05-01,85.620148,93.017921,81.496803,85.256325,65.751213,107804825
2006-06-01,85.135048,89.137123,76.847923,81.456375,62.820595,100087371
2006-07-01,81.496803,92.654099,75.433052,92.007301,71.137947,109970068
2006-08-01,91.239227,97.666801,89.743500,94.513649,73.075806,93807444
2006-09-01,94.917900,103.285873,90.066902,101.062500,78.139229,87562623
2006-10-01,99.728477,106.317749,92.330704,93.220047,72.223663,111271690
2006-11-01,93.786003,94.715775,85.013779,89.622223,69.436226,139463081
2006-12-01,89.379677,91.158379,81.537224,83.113800,64.393723,114095488
2007-01-01,83.679749,84.528671,72.360748,80.243622,62.319733,248269659
2007-02-01,80.567024,80.769150,73.775627,74.867104,58.144154,115192903
2007-03-01,75.150078,77.575577,70.541626,71.430977,55.475548,226969892
2007-04-01,71.148003,74.543701,70.016098,70.056526,54.555218,133956264
2007-05-01,70.339500,77.535149,70.177803,73.533073,57.262524,184005541
2007-06-01,73.977753,75.069221,71.067146,71.552254,55.720005,129056304
2007-07-01,71.350128,74.099022,67.792725,68.682076,53.635811,149430279
2007-08-01,67.994850,69.652275,63.103424,68.520378,53.509575,143424441
2007-09-01,69.005478,76.322403,67.428902,74.907524,58.497444,104187558
2007-10-01,74.786247,79.556396,73.209679,75.958572,59.490097,104877824
2007-11-01,75.150078,75.837303,60.111977,64.558723,50.561825,110283067
2007-12-01,63.750225,67.509750,61.526852,64.841698,50.783463,84255265
