Date,Open,High,Low,Close,Adj Close,Volume
1993-03-01,16.437500,17.062500,15.000000,15.875000,10.049041,169356400
1993-04-01,16.000000,16.125000,12.875000,13.375000,8.474585,246302000
1993-05-01,13.250000,14.250000,12.937500,13.937500,8.830989,139323400
1993-06-01,13.875000,14.187500,11.812500,13.125000,8.316179,163428400
1993-07-01,13.062500,13.437500,12.312500,12.687500,8.048645,80628400
1993-08-01,12.750000,13.250000,12.375000,12.875000,8.167589,101939200
1993-09-01,12.812500,12.937500,11.500000,12.312500,7.820423,130600200
1993-10-01,12.250000,13.750000,12.062500,13.187500,8.376193,110966800
1993-11-01,13.062500,15.250000,13.000000,14.312500,9.090750,122660200
1993-12-01,14.312500,14.437500,12.500000,12.500000,7.948139,95352000
1994-01-01,12.687500,13.500000,12.062500,13.250000,8.425032,112135800
1994-02-01,13.562500,14.562500,13.312500,14.187500,9.021138,101791600
1994-03-01,14.187500,14.625000,12.187500,12.937500,8.226325,111439000
1994-04-01,12.562500,13.500000,11.750000,12.625000,8.039682,101115800
1994-05-01,12.625000,12.812500,11.187500,11.750000,7.482478,117105400
1994-06-01,11.812500,12.812500,11.187500,12.125000,7.721280,109167800
1994-07-01,12.375000,13.125000,11.937500,12.500000,7.974184,79164200
1994-08-01,12.500000,12.750000,11.812500,12.312500,7.854568,102976600
1994-09-01,12.375000,13.000000,11.500000,11.687500,7.468664,122978800
1994-10-01,11.812500,12.187500,11.250000,11.750000,7.508599,87277000
1994-11-01,11.750000,12.250000,11.250000,11.625000,7.428722,123955600
1994-12-01,11.562500,11.625000,10.500000,10.625000,6.801725,153246600
1995-01-01,10.687500,11.625000,10.250000,11.437500,7.321854,136212000
1995-02-01,11.562500,12.125000,11.437500,11.875000,7.601927,106559600
1995-03-01,11.937500,12.937500,11.875000,12.812500,8.202078,134599200
1995-04-01,12.812500,13.062500,11.687500,11.875000,7.617238,116585600
1995-05-01,11.750000,12.812500,11.375000,12.437500,7.978055,146709400
1995-06-01,12.500000,13.500000,12.250000,13.375000,8.579412,142376000
1995-07-01,13.375000,13.812500,12.812500,13.312500,8.556178,109302400
1995-08-01,13.312500,13.312500,12.125000,12.250000,7.873298,132467800
1995-09-01,12.312500,12.937500,12.312500,12.375000,7.969572,121403800
1995-10-01,12.312500,12.437500,10.750000,10.812500,6.963314,195144800
1995-11-01,10.812500,12.500000,10.812500,12.000000,7.728075,134228200
1995-12-01,12.062500,12.250000,11.062500,11.125000,7.179216,127829800
1996-01-01,11.125000,12.062500,9.546875,10.187500,6.574228,241488400
1996-02-01,10.125000,11.437500,10.062500,10.625000,6.856556,181546000
1996-03-01,10.750000,12.375000,10.500000,11.500000,7.421216,190733400
1996-04-01,11.625000,11.937500,10.750000,11.937500,7.720538,145831800
1996-05-01,11.937500,13.187500,11.625000,12.937500,8.367283,179406600
1996-06-01,13.000000,13.250000,12.312500,12.687500,8.205596,139950200
1996-07-01,12.687500,12.687500,10.875000,12.000000,7.776507,111353200
1996-08-01,12.000000,14.000000,12.000000,13.187500,8.546062,155163000
1996-09-01,13.000000,14.000000,12.812500,13.187500,8.562629,107892000
1996-10-01,13.000000,14.125000,12.750000,13.250000,8.603211,122870400
1996-11-01,13.375000,13.562500,12.000000,12.750000,8.278558,163109200
1996-12-01,12.812500,13.062500,11.375000,11.375000,7.385774,141203000
1997-01-01,11.500000,12.125000,11.000000,11.875000,7.726744,191456000
1997-02-01,11.875000,13.500000,11.500000,13.187500,8.580750,172880800
1997-03-01,13.125000,14.937500,13.125000,13.937500,9.068757,228633600
1997-04-01,13.812500,14.437500,13.500000,14.062500,9.171779,137624200
1997-05-01,14.000000,15.312500,13.937500,14.937500,9.742472,141164600
1997-06-01,15.000000,16.968750,14.937500,16.906250,11.026518,144739800
1997-07-01,16.968750,19.562500,16.593750,18.750000,12.254014,168500800
1997-08-01,18.750000,19.500000,17.375000,17.750000,11.600469,130566000
1997-09-01,17.968750,19.781250,17.906250,18.312500,11.968079,122852200
1997-10-01,18.468750,18.625000,15.125000,17.500000,11.457446,138812600
1997-11-01,18.312500,20.437500,17.875000,20.031250,13.114678,108122600
1997-12-01,20.125000,20.968750,18.375000,19.718750,12.910090,105818400
1998-01-01,19.718750,20.968750,18.781250,19.906250,13.054626,113176600
1998-02-01,20.468750,23.968750,20.093750,23.156250,15.185995,109165400
1998-03-01,23.343750,26.125000,23.250000,25.406250,16.661552,136236400
1998-04-01,25.406250,26.968750,24.093750,25.281250,16.604757,119430600
1998-05-01,25.625000,28.187500,24.875000,27.562500,18.103085,102331600
1998-06-01,27.843750,31.437500,27.687500,30.375000,19.950340,129212400
1998-07-01,30.781250,34.843750,29.875000,31.562500,20.758512,133845800
1998-08-01,31.343750,34.906250,28.625000,29.500000,19.402020,166958400
1998-09-01,29.750000,32.375000,26.937500,27.312500,17.963308,199474200
1998-10-01,27.000000,34.718750,26.218750,34.531250,22.739424,193481400
1998-11-01,34.656250,38.625000,33.406250,37.656250,24.797283,130600000
1998-12-01,37.125000,41.375000,35.718750,40.718750,26.814003,120595400
1999-01-01,40.812500,43.218750,38.687500,43.000000,28.345331,131455400
1999-02-01,42.875000,44.750000,40.250000,43.062500,28.386534,130111800
1999-03-01,43.562500,49.187500,41.812500,46.093750,30.384718,178599600
1999-04-01,46.718750,53.406250,43.187500,46.000000,30.354532,201200800
1999-05-01,45.875000,47.625000,41.000000,42.625000,28.127432,163092500
1999-06-01,42.687500,48.500000,42.187500,48.250000,31.839270,130989500
1999-07-01,47.937500,51.000000,42.250000,42.250000,27.912807,105348500
1999-08-01,42.312500,48.437500,38.875000,44.312500,29.275423,127936900
1999-09-01,44.312500,48.000000,43.562500,47.562500,31.422565,106449500
1999-10-01,48.000000,58.500000,47.562500,56.312500,37.243008,152005100
1999-11-01,57.250000,60.687500,55.000000,57.625000,38.111050,119991500
1999-12-01,57.687500,70.250000,57.000000,69.125000,45.716724,137085100
2000-01-01,68.375000,69.000000,53.500000,54.750000,36.236637,135751100
2000-02-01,55.000000,60.125000,43.437500,48.750000,32.265491,230040300
2000-03-01,49.875000,60.750000,45.625000,56.500000,37.394905,231782500
2000-04-01,56.625000,64.937500,51.750000,55.375000,36.696407,136390700
